1, none, tectonic:alpine_meadow, MONSTER, minecraft:spider, 80, 4, 4
2335, taiga, minecraft:taiga, CREATURE, minecraft:pig, 10, 4, 4
2336, taiga, minecraft:taiga, CREATURE, minecraft:chicken, 10, 4, 4
2337, taiga, minecraft:taiga, CREATURE, minecraft:cow, 10, 4, 4
2338, taiga, minecraft:taiga, CREATURE, minecraft:wolf, 10, 4, 4
2339, taiga, minecraft:taiga, CREATURE, minecraft:rabbit, 10, 2, 3
2340, taiga, minecraft:taiga, CREATURE, minecraft:fox, 10, 2, 4
2341, taiga, minecraft:taiga, CREATURE, species:limpet, 10, 1, 1
2342, taiga, minecraft:taiga, CREATURE, enderzoology:owl, 10, 2, 3
2343, taiga, minecraft:taiga, AMBIENT, minecraft:bat, 10, 8, 8
2344, taiga, minecraft:taiga, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2345, taiga, minecraft:taiga, UNDERGROUND_WATER_CREATURE, species:deepfish, 80, 4, 6
2346, none, minecraft:the_end, MONSTER, minecraft:enderman, 5, 4, 4
2347, none, riverredux:tropical_river, MONSTER, minecraft:spider, 80, 4, 4
2348, none, riverredux:tropical_river, MONSTER, minecraft:zombie, 80, 4, 4
2349, none, riverredux:tropical_river, MONSTER, minecraft:zombie_villager, 10, 1, 1
2350, none, riverredux:tropical_river, MONSTER, minecraft:skeleton, 80, 4, 4
2351, none, riverredux:tropical_river, MONSTER, minecraft:creeper, 80, 4, 4
2352, none, riverredux:tropical_river, MONSTER, minecraft:slime, 80, 4, 4
2353, none, riverredux:tropical_river, MONSTER, minecraft:enderman, 5, 1, 4
2354, none, riverredux:tropical_river, MONSTER, minecraft:witch, 5, 1, 1
2355, none, riverredux:tropical_river, MONSTER, minecraft:drowned, 80, 1, 1
2356, none, riverredux:tropical_river, MONSTER, enderzoology:concussion_creeper, 25, 4, 4
2357, none, riverredux:tropical_river, MONSTER, enderzoology:infested_zombie, 23, 1, 4
2358, none, riverredux:tropical_river, MONSTER, enderzoology:fallen_knight, 23, 4, 6
2359, none, riverredux:tropical_river, MONSTER, enderzoology:enderminy, 30, 4, 4
2360, none, riverredux:tropical_river, MONSTER, enderzoology:wither_witch, 10, 1, 1
2361, none, riverredux:tropical_river, AMBIENT, minecraft:bat, 10, 8, 8
2362, none, riverredux:tropical_river, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2363, none, riverredux:tropical_river, WATER_CREATURE, minecraft:squid, 10, 1, 4
2364, none, riverredux:tropical_river, WATER_AMBIENT, minecraft:salmon, 10, 1, 5
2365, none, biomesoplenty:tropics, MONSTER, minecraft:spider, 80, 4, 4
2366, none, biomesoplenty:tropics, MONSTER, minecraft:zombie, 80, 4, 4
2367, none, biomesoplenty:tropics, MONSTER, minecraft:zombie_villager, 10, 1, 1
2368, none, biomesoplenty:tropics, MONSTER, minecraft:skeleton, 80, 4, 4
2369, none, biomesoplenty:tropics, MONSTER, minecraft:creeper, 80, 4, 4
2370, none, biomesoplenty:tropics, MONSTER, minecraft:slime, 80, 4, 4
2371, none, biomesoplenty:tropics, MONSTER, minecraft:enderman, 5, 1, 4
2372, none, biomesoplenty:tropics, MONSTER, minecraft:witch, 5, 1, 1
2373, none, biomesoplenty:tropics, CREATURE, minecraft:chicken, 10, 4, 4
2374, none, biomesoplenty:tropics, CREATURE, minecraft:pig, 10, 4, 4
2375, none, biomesoplenty:tropics, CREATURE, minecraft:parrot, 40, 1, 2
2376, none, biomesoplenty:tropics, AMBIENT, minecraft:bat, 10, 8, 8
2377, none, biomesoplenty:tropics, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2378, none, biomesoplenty:tropics, UNDERGROUND_WATER_CREATURE, species:deepfish, 80, 4, 6
2379, none, biomesoplenty:tropics, WATER_CREATURE, minecraft:squid, 10, 4, 4
2380, none, biomesoplenty:tropics, WATER_CREATURE, minecraft:dolphin, 10, 1, 2
2381, none, biomesoplenty:tropics, WATER_AMBIENT, minecraft:pufferfish, 15, 1, 3
2382, none, biomesoplenty:tropics, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
2383, taiga, biomesoplenty:tundra, MONSTER, minecraft:spider, 80, 4, 4
2384, taiga, biomesoplenty:tundra, MONSTER, minecraft:zombie, 80, 4, 4
2385, taiga, biomesoplenty:tundra, MONSTER, minecraft:zombie_villager, 10, 1, 1
2386, taiga, biomesoplenty:tundra, MONSTER, minecraft:skeleton, 80, 4, 4
2387, taiga, biomesoplenty:tundra, MONSTER, minecraft:creeper, 80, 4, 4
2388, taiga, biomesoplenty:tundra, MONSTER, minecraft:slime, 80, 4, 4
2389, taiga, biomesoplenty:tundra, MONSTER, minecraft:enderman, 5, 1, 4
2390, taiga, biomesoplenty:tundra, MONSTER, minecraft:witch, 5, 1, 1
2391, taiga, biomesoplenty:tundra, CREATURE, minecraft:wolf, 10, 4, 4
2392, taiga, biomesoplenty:tundra, CREATURE, horse_colors:donkey, 10, 1, 3
2393, taiga, biomesoplenty:tundra, CREATURE, horse_colors:horse_felinoid, 10, 2, 6
2394, taiga, biomesoplenty:tundra, AMBIENT, minecraft:bat, 10, 8, 8
2395, taiga, biomesoplenty:tundra, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2396, taiga, biomesoplenty:tundra, UNDERGROUND_WATER_CREATURE, species:deepfish, 80, 4, 6
2397, nether, biomesoplenty:undergrowth, MONSTER, minecraft:ghast, 50, 4, 4
2398, nether, biomesoplenty:undergrowth, MONSTER, minecraft:magma_cube, 10, 4, 4
2399, nether, biomesoplenty:undergrowth, MONSTER, minecraft:hoglin, 10, 3, 4
2400, nether, biomesoplenty:undergrowth, MONSTER, minecraft:zombified_piglin, 10, 1, 4
2401, nether, biomesoplenty:undergrowth, CREATURE, minecraft:strider, 60, 1, 2
2402, nether, biomesoplenty:visceral_heap, MONSTER, minecraft:ghast, 50, 4, 4
2403, nether, biomesoplenty:visceral_heap, MONSTER, minecraft:zombified_piglin, 80, 4, 4
2404, nether, biomesoplenty:visceral_heap, CREATURE, minecraft:strider, 60, 1, 2
2405, none, nullscape:void_barrens, MONSTER, minecraft:enderman, 5, 4, 4
2406, none, biomesoplenty:volcanic_plains, MONSTER, minecraft:spider, 80, 4, 4
2407, none, biomesoplenty:volcanic_plains, MONSTER, minecraft:zombie, 80, 4, 4
2408, none, biomesoplenty:volcanic_plains, MONSTER, minecraft:zombie_villager, 10, 1, 1
2409, none, biomesoplenty:volcanic_plains, MONSTER, minecraft:skeleton, 80, 4, 4
2410, none, biomesoplenty:volcanic_plains, MONSTER, minecraft:creeper, 80, 4, 4
2411, none, biomesoplenty:volcanic_plains, MONSTER, minecraft:slime, 80, 4, 4
2412, none, biomesoplenty:volcanic_plains, MONSTER, minecraft:enderman, 5, 1, 4
2413, none, biomesoplenty:volcanic_plains, MONSTER, minecraft:witch, 5, 1, 1
2414, none, biomesoplenty:volcanic_plains, AMBIENT, minecraft:bat, 10, 8, 8
2415, none, biomesoplenty:volcanic_plains, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2416, none, biomesoplenty:volcanic_plains, UNDERGROUND_WATER_CREATURE, species:deepfish, 80, 4, 6
2417, none, biomesoplenty:volcano, MONSTER, minecraft:spider, 80, 4, 4
2418, none, biomesoplenty:volcano, MONSTER, minecraft:zombie, 80, 4, 4
2419, none, biomesoplenty:volcano, MONSTER, minecraft:zombie_villager, 10, 1, 1
2420, none, biomesoplenty:volcano, MONSTER, minecraft:skeleton, 80, 4, 4
2421, none, biomesoplenty:volcano, MONSTER, minecraft:creeper, 80, 4, 4
2422, none, biomesoplenty:volcano, MONSTER, minecraft:slime, 80, 4, 4
2423, none, biomesoplenty:volcano, MONSTER, minecraft:enderman, 5, 1, 4
2424, none, biomesoplenty:volcano, MONSTER, minecraft:witch, 5, 1, 1
2425, none, biomesoplenty:volcano, AMBIENT, minecraft:bat, 10, 8, 8
2426, none, biomesoplenty:volcano, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2427, none, biomesoplenty:volcano, UNDERGROUND_WATER_CREATURE, species:deepfish, 80, 4, 6
2428, ocean, minecraft:warm_ocean, MONSTER, minecraft:drowned, 10, 1, 1
2429, ocean, minecraft:warm_ocean, MONSTER, minecraft:spider, 80, 4, 4
2430, ocean, minecraft:warm_ocean, MONSTER, minecraft:zombie, 80, 4, 4
2431, ocean, minecraft:warm_ocean, MONSTER, minecraft:zombie_villager, 10, 1, 1
2432, ocean, minecraft:warm_ocean, MONSTER, minecraft:skeleton, 80, 4, 4
2433, ocean, minecraft:warm_ocean, MONSTER, minecraft:creeper, 80, 4, 4
2434, ocean, minecraft:warm_ocean, MONSTER, minecraft:slime, 80, 4, 4
2435, ocean, minecraft:warm_ocean, MONSTER, minecraft:enderman, 5, 1, 4
2436, ocean, minecraft:warm_ocean, MONSTER, minecraft:witch, 5, 1, 1
2437, ocean, minecraft:warm_ocean, MONSTER, enderzoology:concussion_creeper, 25, 4, 4
2438, ocean, minecraft:warm_ocean, MONSTER, enderzoology:infested_zombie, 23, 1, 4
2439, ocean, minecraft:warm_ocean, MONSTER, enderzoology:fallen_knight, 23, 4, 6
2440, ocean, minecraft:warm_ocean, MONSTER, enderzoology:enderminy, 30, 4, 4
2441, ocean, minecraft:warm_ocean, MONSTER, enderzoology:wither_witch, 10, 1, 1
2442, ocean, minecraft:warm_ocean, CREATURE, species:limpet, 10, 1, 1
2443, ocean, minecraft:warm_ocean, AMBIENT, minecraft:bat, 10, 8, 8
2444, ocean, minecraft:warm_ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2445, ocean, minecraft:warm_ocean, UNDERGROUND_WATER_CREATURE, species:deepfish, 80, 4, 6
2446, ocean, minecraft:warm_ocean, WATER_CREATURE, minecraft:squid, 10, 4, 4
2447, ocean, minecraft:warm_ocean, WATER_CREATURE, minecraft:dolphin, 10, 1, 2
2448, ocean, minecraft:warm_ocean, WATER_AMBIENT, minecraft:pufferfish, 15, 1, 3
2449, ocean, minecraft:warm_ocean, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
2450, none, tectonic:warm_river, MONSTER, minecraft:spider, 80, 4, 4
2451, none, tectonic:warm_river, MONSTER, minecraft:zombie, 80, 4, 4
2452, none, tectonic:warm_river, MONSTER, minecraft:zombie_villager, 10, 1, 1
2453, none, tectonic:warm_river, MONSTER, minecraft:skeleton, 80, 4, 4
2454, none, tectonic:warm_river, MONSTER, minecraft:creeper, 80, 4, 4
2455, none, tectonic:warm_river, MONSTER, minecraft:slime, 80, 4, 4
2456, none, tectonic:warm_river, MONSTER, minecraft:enderman, 5, 1, 4
2457, none, tectonic:warm_river, MONSTER, minecraft:witch, 5, 1, 1
2458, none, tectonic:warm_river, MONSTER, minecraft:drowned, 80, 1, 1
2459, none, tectonic:warm_river, AMBIENT, minecraft:bat, 10, 8, 8
2460, none, tectonic:warm_river, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2461, none, tectonic:warm_river, WATER_CREATURE, minecraft:squid, 10, 1, 4
2462, none, tectonic:warm_river, WATER_AMBIENT, minecraft:salmon, 10, 1, 5
2463, nether, minecraft:warped_forest, MONSTER, minecraft:enderman, 5, 4, 4
2464, nether, minecraft:warped_forest, MONSTER, species:wraptor, 80, 4, 6
2465, nether, minecraft:warped_forest, MONSTER, minecraft:zombified_piglin, 10, 1, 4
2466, nether, minecraft:warped_forest, MONSTER, minecraft:ghast, 7, 4, 4
2467, nether, minecraft:warped_forest, CREATURE, minecraft:strider, 60, 1, 2
2468, none, biomesoplenty:wasteland, MONSTER, minecraft:spider, 80, 4, 4
2469, none, biomesoplenty:wasteland, MONSTER, minecraft:zombie, 80, 4, 4
2470, none, biomesoplenty:wasteland, MONSTER, minecraft:zombie_villager, 10, 1, 1
2471, none, biomesoplenty:wasteland, MONSTER, minecraft:skeleton, 80, 4, 4
2472, none, biomesoplenty:wasteland, MONSTER, minecraft:creeper, 80, 4, 4
2473, none, biomesoplenty:wasteland, MONSTER, minecraft:slime, 80, 4, 4
2474, none, biomesoplenty:wasteland, MONSTER, minecraft:enderman, 5, 1, 4
2475, none, biomesoplenty:wasteland, MONSTER, minecraft:witch, 5, 1, 1
2476, none, biomesoplenty:wasteland, MONSTER, minecraft:husk, 80, 4, 4
2477, none, biomesoplenty:wasteland, AMBIENT, minecraft:bat, 10, 8, 8
2478, none, biomesoplenty:wasteland, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2479, none, biomesoplenty:wasteland, UNDERGROUND_WATER_CREATURE, species:deepfish, 80, 4, 6
2480, none, biomesoplenty:wasteland_steppe, MONSTER, minecraft:spider, 80, 4, 4
2481, none, biomesoplenty:wasteland_steppe, MONSTER, minecraft:zombie, 80, 4, 4
2482, none, biomesoplenty:wasteland_steppe, MONSTER, minecraft:zombie_villager, 10, 1, 1
2483, none, biomesoplenty:wasteland_steppe, MONSTER, minecraft:skeleton, 80, 4, 4
2484, none, biomesoplenty:wasteland_steppe, MONSTER, minecraft:creeper, 80, 4, 4
2485, none, biomesoplenty:wasteland_steppe, MONSTER, minecraft:slime, 80, 4, 4
2486, none, biomesoplenty:wasteland_steppe, MONSTER, minecraft:enderman, 5, 1, 4
2487, none, biomesoplenty:wasteland_steppe, MONSTER, minecraft:witch, 5, 1, 1
2488, none, biomesoplenty:wasteland_steppe, AMBIENT, minecraft:bat, 10, 8, 8
2489, none, biomesoplenty:wasteland_steppe, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2490, none, biomesoplenty:wasteland_steppe, UNDERGROUND_WATER_CREATURE, species:deepfish, 80, 4, 6
2491, swamp, biomesoplenty:wetland, MONSTER, minecraft:spider, 80, 4, 4
2492, swamp, biomesoplenty:wetland, MONSTER, minecraft:zombie, 80, 4, 4
2493, swamp, biomesoplenty:wetland, MONSTER, minecraft:zombie_villager, 10, 1, 1
2494, swamp, biomesoplenty:wetland, MONSTER, minecraft:skeleton, 80, 4, 4
2495, swamp, biomesoplenty:wetland, MONSTER, minecraft:creeper, 80, 4, 4
2496, swamp, biomesoplenty:wetland, MONSTER, minecraft:slime, 80, 4, 4
2497, swamp, biomesoplenty:wetland, MONSTER, minecraft:enderman, 5, 1, 4
2498, swamp, biomesoplenty:wetland, MONSTER, minecraft:witch, 5, 1, 1
2499, swamp, biomesoplenty:wetland, CREATURE, minecraft:pig, 10, 4, 4
2500, swamp, biomesoplenty:wetland, CREATURE, minecraft:fox, 10, 2, 4
2501, swamp, biomesoplenty:wetland, CREATURE, minecraft:frog, 10, 2, 5
2502, swamp, biomesoplenty:wetland, AMBIENT, minecraft:bat, 10, 8, 8
2503, swamp, biomesoplenty:wetland, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2504, swamp, biomesoplenty:wetland, UNDERGROUND_WATER_CREATURE, species:deepfish, 80, 4, 6
2505, none, tectonic:white_cliffs, MONSTER, minecraft:spider, 80, 4, 4
2506, none, tectonic:white_cliffs, MONSTER, minecraft:zombie, 80, 4, 4
2507, none, tectonic:white_cliffs, MONSTER, minecraft:zombie_villager, 10, 1, 1
2508, none, tectonic:white_cliffs, MONSTER, minecraft:skeleton, 80, 4, 4
2509, none, tectonic:white_cliffs, MONSTER, minecraft:creeper, 80, 4, 4
2510, none, tectonic:white_cliffs, MONSTER, minecraft:slime, 80, 4, 4
2511, none, tectonic:white_cliffs, MONSTER, minecraft:enderman, 5, 1, 4
2512, none, tectonic:white_cliffs, MONSTER, minecraft:witch, 5, 1, 1
2513, none, tectonic:white_cliffs, AMBIENT, minecraft:bat, 10, 8, 8
2514, none, tectonic:white_cliffs, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2515, none, minecraft:windswept_forest, MONSTER, minecraft:spider, 80, 4, 4
2516, none, minecraft:windswept_forest, MONSTER, minecraft:zombie, 80, 4, 4
2517, none, minecraft:windswept_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
2518, none, minecraft:windswept_forest, MONSTER, minecraft:skeleton, 80, 4, 4
2519, none, minecraft:windswept_forest, MONSTER, minecraft:creeper, 80, 4, 4
2520, none, minecraft:windswept_forest, MONSTER, minecraft:slime, 80, 4, 4
2521, none, minecraft:windswept_forest, MONSTER, minecraft:enderman, 5, 1, 4
2522, none, minecraft:windswept_forest, MONSTER, minecraft:witch, 5, 1, 1
2523, none, minecraft:windswept_forest, MONSTER, enderzoology:concussion_creeper, 25, 4, 4
2524, none, minecraft:windswept_forest, MONSTER, enderzoology:infested_zombie, 23, 1, 4
2525, none, minecraft:windswept_forest, MONSTER, enderzoology:fallen_knight, 23, 4, 6
2526, none, minecraft:windswept_forest, MONSTER, enderzoology:enderminy, 30, 4, 4
2527, none, minecraft:windswept_forest, MONSTER, enderzoology:wither_witch, 10, 1, 1
2528, none, minecraft:windswept_forest, CREATURE, minecraft:sheep, 12, 4, 4
2529, none, minecraft:windswept_forest, CREATURE, minecraft:pig, 10, 4, 4
2530, none, minecraft:windswept_forest, CREATURE, minecraft:chicken, 10, 4, 4
2531, none, minecraft:windswept_forest, CREATURE, minecraft:cow, 10, 4, 4
2532, none, minecraft:windswept_forest, CREATURE, minecraft:llama, 10, 4, 6
2533, none, minecraft:windswept_forest, CREATURE, species:limpet, 10, 1, 1
2534, none, minecraft:windswept_forest, AMBIENT, minecraft:bat, 10, 8, 8
2535, none, minecraft:windswept_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2536, none, minecraft:windswept_forest, UNDERGROUND_WATER_CREATURE, species:deepfish, 80, 4, 6
2537, none, minecraft:windswept_gravelly_hills, MONSTER, minecraft:spider, 80, 4, 4
2538, none, minecraft:windswept_gravelly_hills, MONSTER, minecraft:zombie, 80, 4, 4
2539, none, minecraft:windswept_gravelly_hills, MONSTER, minecraft:zombie_villager, 10, 1, 1
2540, none, minecraft:windswept_gravelly_hills, MONSTER, minecraft:skeleton, 80, 4, 4
2541, none, minecraft:windswept_gravelly_hills, MONSTER, minecraft:creeper, 80, 4, 4
2542, none, minecraft:windswept_gravelly_hills, MONSTER, minecraft:slime, 80, 4, 4
2543, none, minecraft:windswept_gravelly_hills, MONSTER, minecraft:enderman, 5, 1, 4
2544, none, minecraft:windswept_gravelly_hills, MONSTER, minecraft:witch, 5, 1, 1
2545, none, minecraft:windswept_gravelly_hills, MONSTER, enderzoology:concussion_creeper, 25, 4, 4
2546, none, minecraft:windswept_gravelly_hills, MONSTER, enderzoology:infested_zombie, 23, 1, 4
2547, none, minecraft:windswept_gravelly_hills, MONSTER, enderzoology:fallen_knight, 23, 4, 6
2548, none, minecraft:windswept_gravelly_hills, MONSTER, enderzoology:enderminy, 30, 4, 4
2549, none, minecraft:windswept_gravelly_hills, MONSTER, enderzoology:wither_witch, 10, 1, 1
2550, none, minecraft:windswept_gravelly_hills, CREATURE, minecraft:sheep, 12, 4, 4
2551, none, minecraft:windswept_gravelly_hills, CREATURE, minecraft:pig, 10, 4, 4
2552, none, minecraft:windswept_gravelly_hills, CREATURE, minecraft:chicken, 10, 4, 4
2553, none, minecraft:windswept_gravelly_hills, CREATURE, minecraft:cow, 10, 4, 4
2554, none, minecraft:windswept_gravelly_hills, CREATURE, minecraft:llama, 10, 4, 6
2555, none, minecraft:windswept_gravelly_hills, CREATURE, species:limpet, 10, 1, 1
2556, none, minecraft:windswept_gravelly_hills, AMBIENT, minecraft:bat, 10, 8, 8
2557, none, minecraft:windswept_gravelly_hills, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2558, none, minecraft:windswept_gravelly_hills, UNDERGROUND_WATER_CREATURE, species:deepfish, 80, 4, 6
2559, none, minecraft:windswept_hills, MONSTER, minecraft:spider, 80, 4, 4
2560, none, minecraft:windswept_hills, MONSTER, minecraft:zombie, 80, 4, 4
2561, none, minecraft:windswept_hills, MONSTER, minecraft:zombie_villager, 10, 1, 1
2562, none, minecraft:windswept_hills, MONSTER, minecraft:skeleton, 80, 4, 4
2563, none, minecraft:windswept_hills, MONSTER, minecraft:creeper, 80, 4, 4
2564, none, minecraft:windswept_hills, MONSTER, minecraft:slime, 80, 4, 4
2565, none, minecraft:windswept_hills, MONSTER, minecraft:enderman, 5, 1, 4
2566, none, minecraft:windswept_hills, MONSTER, minecraft:witch, 5, 1, 1
2567, none, minecraft:windswept_hills, MONSTER, enderzoology:concussion_creeper, 25, 4, 4
2568, none, minecraft:windswept_hills, MONSTER, enderzoology:infested_zombie, 23, 1, 4
2569, none, minecraft:windswept_hills, MONSTER, enderzoology:fallen_knight, 23, 4, 6
2570, none, minecraft:windswept_hills, MONSTER, enderzoology:enderminy, 30, 4, 4
2571, none, minecraft:windswept_hills, MONSTER, enderzoology:wither_witch, 10, 1, 1
2572, none, minecraft:windswept_hills, CREATURE, minecraft:sheep, 12, 4, 4
2573, none, minecraft:windswept_hills, CREATURE, minecraft:pig, 10, 4, 4
2574, none, minecraft:windswept_hills, CREATURE, minecraft:chicken, 10, 4, 4
2575, none, minecraft:windswept_hills, CREATURE, minecraft:cow, 10, 4, 4
2576, none, minecraft:windswept_hills, CREATURE, minecraft:llama, 10, 4, 6
2577, none, minecraft:windswept_hills, CREATURE, species:limpet, 10, 1, 1
2578, none, minecraft:windswept_hills, AMBIENT, minecraft:bat, 10, 8, 8
2579, none, minecraft:windswept_hills, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2580, none, minecraft:windswept_hills, UNDERGROUND_WATER_CREATURE, species:deepfish, 80, 4, 6
2581, savanna, minecraft:windswept_savanna, MONSTER, minecraft:spider, 80, 4, 4
2582, savanna, minecraft:windswept_savanna, MONSTER, minecraft:zombie, 80, 4, 4
2583, savanna, minecraft:windswept_savanna, MONSTER, minecraft:zombie_villager, 10, 1, 1
2584, savanna, minecraft:windswept_savanna, MONSTER, minecraft:skeleton, 80, 4, 4
2585, savanna, minecraft:windswept_savanna, MONSTER, minecraft:creeper, 80, 4, 4
2586, savanna, minecraft:windswept_savanna, MONSTER, minecraft:slime, 80, 4, 4
2587, savanna, minecraft:windswept_savanna, MONSTER, minecraft:enderman, 5, 1, 4
2588, savanna, minecraft:windswept_savanna, MONSTER, minecraft:witch, 5, 1, 1
2589, savanna, minecraft:windswept_savanna, MONSTER, enderzoology:concussion_creeper, 25, 4, 4
2590, savanna, minecraft:windswept_savanna, MONSTER, enderzoology:infested_zombie, 23, 1, 4
2591, savanna, minecraft:windswept_savanna, MONSTER, enderzoology:fallen_knight, 23, 4, 6
2592, savanna, minecraft:windswept_savanna, MONSTER, enderzoology:enderminy, 30, 4, 4
2593, savanna, minecraft:windswept_savanna, MONSTER, enderzoology:wither_witch, 10, 1, 1
2594, savanna, minecraft:windswept_savanna, CREATURE, minecraft:sheep, 12, 4, 4
2595, savanna, minecraft:windswept_savanna, CREATURE, minecraft:pig, 10, 4, 4
2596, savanna, minecraft:windswept_savanna, CREATURE, minecraft:chicken, 10, 4, 4
2597, savanna, minecraft:windswept_savanna, CREATURE, minecraft:cow, 10, 4, 4
2598, savanna, minecraft:windswept_savanna, CREATURE, species:limpet, 10, 1, 1
